year,treatment,Treatment_Type,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,gravel_weight_g,comments
2013,T5,,R2,S4,1,50-end cm,64,2918.64,1.54,1.79,746.03, 
2013,T5,,R2,S4,2,0-10cm,10,456.04,1.53,1.6,30.98, 
2013,T5,,R2,S4,2,10-25cm,15,684.06,1.61,1.72,75.95, 
2013,T5,,R2,S4,2,25-50cm,25,1140.09,1.63,1.67,43.78, 
2013,T5,,R2,S4,2,50-end cm,65,2964.24,1.51,1.72,627.25, 
2013,T5,,R2,S5,1,0-10cm,10,456.04,1.3,1.35,23.6, 
2013,T5,,R2,S5,1,10-25cm,15,684.06,1.76,1.89,88.25, 
2013,T5,,R2,S5,1,25-50cm,25,1140.09,1.78,1.94,181.59, 
2013,T5,,R2,S5,1,50-end cm,62,2827.43,1.64,1.75,332.03, 
2013,T5,,R2,S5,2,0-10cm,10,456.04,1.42,1.56,66.16, 
2013,T5,,R2,S5,2,10-25cm,15,684.06,1.65,1.75,69.59, 
2013,T5,,R2,S5,2,25-50cm,25,1140.09,1.75,1.84,112.14, 
2013,T5,,R2,S5,2,50-end cm,62,2827.43,1.47,1.74,748.69, 
2013,T5,,R3,S1,1,0-10cm,10,456.04,1.06,1.21,66.04, 
2013,T5,,R3,S1,1,10-25cm,15,684.06,1.36,1.55,129.98, 
2013,T5,,R3,S1,1,25-50cm,25,1140.09,1.46,1.61,172.57, 
2013,T5,,R3,S1,1,50-end cm,69,3146.65,1.61,1.66,159.95, 
2013,T5,,R3,S1,2,0-10cm,10,456.04,1.21,1.29,35.27, 
2013,T5,,R3,S1,2,10-25cm,15,684.06,1.14,1.41,187.93, 
2013,T5,,R3,S1,2,25-50cm,25,1140.09,1.55,1.65,118.48, 
2013,T5,,R3,S1,2,50-end cm,67,3055.45,1.58,1.68,294.62, 
2013,T5,,R3,S2,1,0-10cm,10,456.04,1.2,1.48,124.83, 
2013,T5,,R3,S2,1,10-25cm,15,684.06,1.42,1.58,114.6, 
2013,T5,,R3,S2,1,25-50cm,25,1140.09,1.6,1.65,58.12, 
2013,T5,,R3,S2,1,50-end cm,65,2964.24,1.6,1.71,313.13, 
2013,T5,,R3,S2,2,0-10cm,10,456.04,1.2,1.37,75.13, 
2013,T5,,R3,S2,2,10-25cm,15,684.06,1.42,1.58,107.19, 
2013,T5,,R3,S2,2,25-50cm,25,1140.09,1.71,1.72,12.18, 
2013,T5,,R3,S2,2,50-end cm,63,2873.03,1.54,1.69,429, 
2013,T5,,R3,S3,1,0-10cm,10,456.04,1.03,1.16,55.57, 
2013,T5,,R3,S3,1,10-25cm,15,684.06,1.43,1.54,76.79, 
2013,T5,,R3,S5,2,50-end cm,67,3055.45,1.56,1.67,335.28, 
2013,T5,,R4,S1,1,0-10cm,10,456.04,1.14,1.28,64.14, 
2013,T5,,R4,S1,1,10-25cm,15,684.06,1.5,1.59,59.58, 
2013,T5,,R4,S1,1,25-50cm,25,1140.09,1.22,1.56,384.11, 
2013,T5,,R4,S1,1,50-end cm,70,3192.26,1.5,1.65,470.24, 
2013,T5,,R4,S1,2,0-10cm,10,456.04,1.12,1.15,11.73,core was dropped and lining cracked-some soil lost at this depth-soil was loosened due to the drop and getting exact horizon cutoff points was difficult 
2013,T5,,R4,S1,2,10-25cm,15,684.06,1.08,1.16,49.86,core was dropped and lining cracked-some soil lost at this depth-soil was loosened due to the drop and getting exact horizon cutoff points was difficult 
2013,T5,,R4,S1,2,25-50cm,25,1140.09,1.46,1.61,175.83,core was dropped and lining cracked-some soil lost at this depth 
2013,T5,,R4,S1,2,50-end cm,72,3283.46,1.44,1.64,645.41, 
2013,T5,,R4,S2,1,0-10cm,10,456.04,1.11,1.13,9.12, 
2013,T5,,R4,S2,1,10-25cm,15,684.06,1.49,1.53,27.14, 
2013,T5,,R4,S2,1,25-50cm,25,1140.09,1.51,1.61,121.1, 
2013,T5,,R4,S2,1,50-end cm,66,3009.84,1.52,1.66,415.37, 
2013,T5,,R4,S2,2,0-10cm,10,456.04,1.45,1.53,37.4, 
2013,T5,,R4,S2,2,10-25cm,15,684.06,1.25,1.3,36.11, 
2013,T5,,R4,S2,2,25-50cm,25,1140.09,1.41,1.6,216.52, 
2013,T5,,R4,S2,2,50-end cm,65,2964.24,1.59,1.67,256.34, 
2013,T5,,R4,S3,1,0-10cm,10,456.04,1.16,1.21,21.86, 
2013,T5,,R4,S3,1,10-25cm,15,684.06,1.61,1.7,60.71, 
2013,T5,,R4,S3,1,25-50cm,25,1140.09,1.29,1.67,438.22, 
2013,T5,,R4,S3,1,50-end cm,68,3101.05,1.42,1.61,578.09, 
2013,T5,,R4,S3,2,0-10cm,10,456.04,1.2,1.21,7.72, 
2013,T5,,R4,S3,2,10-25cm,15,684.06,1.61,1.72,75.9, 
2013,T5,,R4,S3,2,25-50cm,25,1140.09,1.35,1.6,286.29, 
2013,T5,,R4,S3,2,50-end cm,64,2918.64,1.48,1.73,741.15, 
2013,T5,,R4,S4,1,0-10cm,10,456.04,1.46,1.46,0,forgot to weigh rocks 
2013,T5,,R4,S4,1,10-25cm,15,684.06,1.62,1.68,44.92, 
2013,T5,,R4,S4,1,25-50cm,25,1140.09,1.64,1.73,103.72, 
2013,T5,,R4,S4,1,50-end cm,66,3009.84,1.51,1.72,626.15, 
2013,T5,,R4,S4,2,0-10cm,10,456.04,1.34,1.38,19.96, 
2013,T5,,R4,S4,2,10-25cm,15,684.06,1.58,1.65,47.83, 
2013,T5,,R4,S4,2,25-50cm,25,1140.09,1.4,1.6,228.19, 
2013,T5,,R4,S4,2,50-end cm,69,3146.65,1.45,1.69,763.79, 
2013,T5,,R4,S5,1,0-10cm,10,456.04,1.49,1.55,28.52, 
2013,T5,,R4,S5,1,10-25cm,15,684.06,1.53,1.56,16.57, 
2013,T5,,R4,S5,1,25-50cm,25,1140.09,1.43,1.55,138.35, 
2013,T5,,R4,S5,1,50-end cm,67,3055.45,1.5,1.67,526.5, 
2013,T5,,R4,S5,2,0-10cm,10,456.04,1.14,1.16,10.54, 
2013,T5,,R4,S5,2,10-25cm,15,684.06,1.29,1.33,29.48, 
2013,T5,,R4,S5,2,25-50cm,25,1140.09,1.55,1.62,81.29, 
2013,T5,,R4,S5,2,50-end cm,68,3101.05,1.42,1.68,808.86, 
2013,T5,,R5,S1,1,0-10cm,10,456.04,1.23,1.25,10.49, 
2013,T5,,R5,S1,1,10-25cm,15,684.06,1.37,1.41,27.91, 
2013,T5,,R5,S1,1,25-50cm,25,1140.09,1.56,1.58,26.01, 
2013,T5,,R5,S1,2,0-10cm,10,456.04,1.34,1.34,2.38, 
2013,T5,,R5,S1,2,10-25cm,15,684.06,1.57,1.58,7.28, 
2013,T5,,R5,S1,2,25-50cm,25,1140.09,1.56,1.58,18.88, 
2013,T5,,R5,S1,2,50-end cm,68,3101.05,1.51,1.71,610.03, 
2013,T5,,R5,S2,1,0-10cm,10,456.04,1.25,1.29,14.97, 
2013,T5,,R5,S2,1,10-25cm,15,684.06,1.56,1.59,18.76, 
2013,T5,,R5,S2,1,25-50cm,25,1140.09,1.6,1.64,42.6, 
2013,T5,,R5,S2,1,50-end cm,66,3009.84,1.52,1.73,627.04, 
2013,T5,,R5,S2,2,0-10cm,10,456.04,1.09,1.14,20.28, 
2013,T5,,R5,S2,2,10-25cm,15,684.06,1.49,1.59,67.99, 
2013,T5,,R5,S2,2,25-50cm,25,1140.09,1.48,1.59,124, 
2013,T5,,R5,S2,2,50-end cm,69,3146.65,1.48,1.65,562.3, 
2013,T5,,R5,S3,1,0-10cm,10,456.04,1.1,1.14,21.25, 
2013,T5,,R5,S3,1,10-25cm,15,684.06,1.39,1.4,8.37, 
2013,T5,,R5,S3,1,25-50cm,25,1140.09,1.64,1.73,103.29, 
2013,T5,,R5,S3,1,50-end cm,62,2827.43,1.66,1.73,193.64, 
2013,T5,,R5,S3,2,0-10cm,10,456.04,1.34,1.35,8.6, 
2013,T5,,R5,S3,2,10-25cm,15,684.06,1.32,1.33,10.92, 
2013,T5,,R5,S3,2,25-50cm,25,1140.09,1.59,1.69,112.6, 
2013,T5,,R5,S3,2,50-end cm,68,3101.05,1.59,1.73,444.67, 
2013,T5,,R5,S4,1,0-10cm,10,456.04,1.33,1.39,28.79, 
2013,T5,,R5,S4,1,10-25cm,15,684.06,1.42,1.48,40.3, 
2013,T5,,R5,S4,1,25-50cm,25,1140.09,1.67,1.73,71.89, 
2013,T5,,R5,S4,1,50-end cm,69,3146.65,1.54,1.65,348.05, 
2013,T5,,R5,S4,2,0-10cm,10,456.04,1.29,1.32,11.94, 
2013,T5,,R5,S4,2,10-25cm,15,684.06,1.54,1.6,41.87, 
2013,T5,,R5,S4,2,25-50cm,25,1140.09,1.53,1.61,91.71, 
2013,T5,,R5,S4,2,50-end cm,66,3009.84,1.61,1.73,375.59, 
2013,T5,,R5,S5,1,0-10cm,10,456.04,1.39,1.42,13.61, 
2013,T5,,R5,S5,1,10-25cm,15,684.06,1.52,1.56,21.69, 
2013,T5,,R5,S5,1,25-50cm,25,1140.09,1.63,1.64,17.36, 
2013,T5,,R5,S5,1,50-end cm,70,3192.26,1.68,1.75,229.91, 
2013,T5,,R5,S5,2,10-25cm,15,684.06,1.52,1.54,19.55, 
2013,T5,,R5,S5,2,25-50cm,25,1140.09,1.52,1.55,30, 
2013,T5,,R5,S5,2,50-end cm,70,3192.26,1.64,1.71,227.59, 
2013,T5,,R6,S1,1,0-10cm,10,456.04,1.1,1.12,7.49, 
2013,T5,,R6,S1,1,10-25cm,15,684.06,1.44,1.45,10.41, 
2013,T5,,R6,S1,1,25-50cm,25,1140.09,1.51,1.55,51.27, 
2013,T5,,R6,S1,1,50-end cm,70,3192.26,1.56,1.66,298.9, 
2013,T5,,R6,S1,2,0-10cm,10,456.04,1.61,1.64,15.37, 
2013,T5,,R6,S1,2,10-25cm,15,684.06,1.59,1.63,27.31, 
2013,T5,,R6,S1,2,25-50cm,25,1140.09,1.51,1.61,111.41, 
2013,T5,,R6,S1,2,50-end cm,66,3009.84,1.62,1.66,130.1, 
2013,T5,,R6,S2,1,0-10cm,10,456.04,1.22,1.22,0, 
2013,T5,,R6,S2,1,10-25cm,15,684.06,1.34,1.35,5.84, 
2013,T5,,R6,S2,1,25-50cm,25,1140.09,1.44,1.46,20.89, 
2013,T5,,R6,S2,1,50-end cm,66,3009.84,1.66,1.75,244.16, 
2013,T5,,R6,S2,2,0-10cm,10,456.04,1.34,1.34,1.86, 
2013,T5,,R6,S2,2,10-25cm,15,684.06,1.08,1.1,10.95, 
2013,T5,,R6,S2,2,25-50cm,25,1140.09,1.39,1.39,1.23, 
2013,T5,,R6,S2,2,50-end cm,72,3283.46,1.44,1.53,272.97, 
2013,T5,,R6,S3,1,0-10cm,10,456.04,1.45,1.48,12.58, 
2013,T5,,R6,S3,1,10-25cm,15,684.06,1.44,1.48,25.23, 
2013,T5,,R6,S3,1,25-50cm,25,1140.09,1.56,1.62,74.56, 
2013,T5,,R6,S3,1,50-end cm,65,2964.24,1.65,1.71,171.47, 
2013,T5,,R6,S3,2,0-10cm,10,456.04,1.2,1.22,12.66, 
2013,T5,,R6,S3,2,10-25cm,15,684.06,1.57,1.59,12.34, 
2013,T5,,R6,S3,2,25-50cm,25,1140.09,1.57,1.62,50.99, 
2013,T5,,R6,S3,2,50-end cm,68,3101.05,1.58,1.71,401.18, 
2013,T5,,R6,S4,1,0-10cm,10,456.04,1.34,1.36,7.93, 
2013,T5,,R6,S4,1,10-25cm,15,684.06,1.41,1.44,16.84, 
2013,T5,,R6,S4,1,25-50cm,25,1140.09,1.57,1.59,16.77, 
2013,T5,,R6,S4,1,50-end cm,62,2827.43,1.58,1.66,235.97, 
2013,T5,,R6,S4,2,0-10cm,10,456.04,1.34,1.35,6.95, 
2013,T5,,R6,S4,2,10-25cm,15,684.06,1.49,1.53,28.29, 
2013,T5,,R6,S4,2,25-50cm,25,1140.09,1.65,1.67,16.98,spilled a little after sieving 
2013,T5,,R6,S4,2,50-end cm,64,2918.64,1.66,1.76,278.3, 
2013,T5,,R6,S5,1,10-25cm,15,684.06,1.39,1.44,32.83, 
2013,T5,,R6,S5,1,25-50cm,25,1140.09,1.48,1.49,9.85, 
2013,T5,,R6,S5,1,50-end cm,67,3055.45,1.69,1.76,213.12, 
2013,T5,,R6,S5,2,0-10cm,10,456.04,1.46,1.47,4.19, 
2013,T5,,R6,S5,2,10-25cm,15,684.06,1.43,1.45,15.82, 
2013,T5,,R6,S5,2,25-50cm,25,1140.09,1.46,1.47,13.48, 
2013,T5,,R6,S5,2,50-end cm,69,3146.65,1.58,1.71,410.26, 
2013,T5,,R5,S1,1,50-end cm,68,3101.05,,,, 
2001,T5,,R1,S1,1,Surface,28,791.68,1.41,1.51,81.55,
2001,T5,,R1,S1,1,Middle,41,1159.25,1.69,1.85,184.58,
2001,T5,,R1,S1,1,Deep,31,876.5,1.65,1.79,121.66,
2001,T5,,R1,S1,2,Surface,28,791.68,1.37,1.47,77.5,
2001,T5,,R1,S1,2,Middle,51,1441.99,1.76,1.9,199.03,
2001,T5,,R1,S1,2,Deep,21,593.76,1.58,1.89,189.05,
2001,T5,,R1,S2,1,Surface,23,650.31,1.4,1.55,101.5,large root mass
2001,T5,,R1,S2,1,Middle,36,735.13,1.78,1.94,116,
2001,T5,,R1,S2,1,Deep,41,876.5,1.7,1.9,173.07,
2001,T5,,R1,S2,2,Surface,26,735.13,1.47,1.59,81.91,large root mass
2001,T5,,R1,S2,2,Middle,37,1046.15,1.74,1.89,159.53,
2001,T5,,R1,S2,2,Deep,37,1046.15,1.61,1.8,192.12,
2001,T5,,R1,S3,1,Surface,27,763.41,1.49,1.57,65.14,
2001,T5,,R1,S3,1,Middle,26,735.13,1.9,1.97,49.63,
2001,T5,,R1,S3,1,Deep,47,1328.89,1.61,1.67,83.43,
2001,T5,,R1,S3,2,Surface,35,989.6,1.48,1.57,92.72,
2001,T5,,R1,S3,2,Middle,20,565.49,1.83,2.06,129.96,
2001,T5,,R1,S3,2,Deep,43,1215.8,1.61,1.86,305.19,compressed
2001,T5,,R1,S4,1,Surface,27,763.41,1.57,1.64,53.39,
2001,T5,,R1,S4,1,Middle,40,1130.97,1.77,1.81,48.84,
2001,T5,,R1,S4,1,Deep,33,933.05,1.75,1.99,222.82,
2001,T5,,R1,S4,2,Surface,25,706.86,1.63,1.68,37.13,
2001,T5,,R1,S4,2,Middle,34,961.33,1.75,1.86,97.17,
2001,T5,,R1,S4,2,Deep,41,1159.25,1.77,1.91,169.31,
2001,T5,,R1,S5,1,Surface,33,933.05,1.63,1.73,84.74,
2001,T5,,R1,S5,1,Middle,45,1272.35,1.63,1.72,112.43,
2001,T5,,R1,S5,1,Deep,22,622.04,1.84,2.03,114.94,
2001,T5,,R1,S5,2,Surface,30,848.23,1.45,1.61,135.46,
2001,T5,,R1,S5,2,Middle,36,1017.88,1.88,1.97,100.09,
2001,T5,,R1,S5,2,Deep,26,735.13,1.8,2.07,192.72,compressed/gap between 66 & 70
2001,T5,,R2,S1,1,Surface,26,735.13,1.52,1.6,59.8,
2001,T5,,R2,S1,1,Middle,26,735.13,1.59,1.76,120.83,
2001,T5,,R2,S1,1,Deep,48,1357.17,1.66,1.85,245.57,
2001,T5,,R2,S1,2,Surface,14,395.84,1.16,1.29,48.29,room mass 2cm
2001,T5,,R2,S1,2,Middle,32,904.78,1.58,1.61,31.02,
2001,T5,,R2,S1,2,Deep,54,1187.52,1.59,1.79,240.78,
2001,T5,,R2,S2,1,Surface,22,622.04,1.52,1.58,33.07,
2001,T5,,R2,S2,1,Middle,26,735.13,1.64,1.7,44.24,
2001,T5,,R2,S2,1,Deep,52,1470.27,1.64,1.83,278.29,
2001,T5,,R2,S2,2,Surface,25,706.86,1.36,1.44,57.81,
2001,T5,,R2,S2,2,Middle,26,311.02,1.78,1.79,2.89,
2001,T5,,R2,S2,2,Deep,49,1385.44,1.7,1.92,304.04,
2001,T5,,R2,S3,1,Surface,27,763.41,1.47,1.53,50.34,
2001,T5,,R2,S3,1,Middle,43,1215.8,1.68,1.77,101.05,
2001,T5,,R2,S3,1,Deep,30,848.23,1.72,2,243.48,
2001,T5,,R2,S3,2,Surface,41,1159.25,1.52,1.66,162.63,
2001,T5,,R2,S3,2,Middle,29,819.96,1.64,1.76,97.68,
2001,T5,,R2,S3,2,Deep,30,848.23,1.65,1.97,268.89,
2001,T5,,R2,S4,1,Surface,23,650.31,1.35,1.68,216.73,root mass
2001,T5,,R2,S4,1,Middle,27,763.41,1.52,1.69,128.88,
2001,T5,,R2,S4,1,Deep,50,1413.72,1.58,1.8,309.61,
2001,T5,,R2,S4,2,Surface,24,678.58,1.59,1.75,107.88,root mass
2001,T5,,R2,S4,2,Middle,31,876.5,1.67,1.81,124.3,
2001,T5,,R2,S4,2,Deep,45,1272.35,1.52,1.77,315.82,
2001,T5,,R2,S5,1,Surface,33,933.05,1.41,1.78,340.27,root mass
2001,T5,,R2,S5,1,Middle,18,508.94,1.83,1.84,2.02,
2001,T5,,R2,S5,1,Deep,49,1385.44,1.81,1.87,82.26,
2001,T5,,R2,S5,2,Surface,29,819.96,1.29,1.72,348.29,"roots,charcoal"
2001,T5,,R2,S5,2,Middle,28,791.68,1.48,1.87,306.64,
2001,T5,,R2,S5,2,Deep,43,1215.8,1.84,1.89,62.84,
2001,T5,,R3,S1,1,Surface,11,311.02,1.32,1.46,44.46,
2001,T5,,R3,S1,1,Middle,33,933.05,1.69,1.82,115.1,
2001,T5,,R3,S1,1,Deep,56,1583.36,1.81,1.88,117.1,
2001,T5,,R3,S1,2,Surface,9,254.47,1.09,1.33,61.3,fungi
2001,T5,,R3,S1,2,Middle,31,876.5,1.69,1.76,62.79,
2001,T5,,R3,S1,2,Deep,60,1696.46,1.74,1.82,125.4,
2001,T5,,R3,S2,1,Surface,10,282.74,1.37,1.63,71.89,fungi/ root mass
2001,T5,,R3,S2,1,Middle,31,876.5,1.36,1.71,299.19,
2001,T5,,R3,S2,1,Deep,59,1668.19,1.8,1.85,73.95,
2001,T5,,R3,S2,2,Surface,9,254.47,1.06,1.48,106.99,root mass/ decaying OM
2001,T5,,R3,S2,2,Middle,50,1413.72,1.51,1.75,338.63,
2001,T5,,R3,S2,2,Deep,41,1159.25,1.87,1.87,11.02,
2001,T5,,R3,S3,1,Surface,12,339.29,1.37,1.57,67.81,root mass approx 2 cm
2001,T5,,R3,S3,1,Middle,16,452.39,1.28,1.45,75.47,
2001,T5,,R3,S3,1,Deep,72,2035.75,1.73,1.87,277.93,
2001,T5,,R3,S3,2,Surface,11,311.02,1.33,1.51,54.61,
2001,T5,,R3,S3,2,Middle,19,537.21,1.65,1.8,82.25,
2001,T5,,R3,S3,2,Deep,70,1979.2,1.74,1.81,149.13,
2001,T5,,R3,S4,1,Surface,12,339.29,1.45,1.62,58.53,
2001,T5,,R3,S4,1,Middle,17,480.66,1.67,1.83,75.27,
2001,T5,,R3,S4,1,Deep,71,2007.48,1.69,1.8,219.69,
2001,T5,,R3,S4,2,Surface,11,311.02,1.47,1.59,37.77,
2001,T5,,R3,S4,2,Middle,22,622.04,1.46,1.67,131.67,
2001,T5,,R3,S4,2,Deep,67,1894.38,1.73,1.84,206.77,
2001,T5,,R3,S5,1,Surface,16,226.19,1.08,1.35,59.67,3 cm (depth)root  mass from 8 cm B..D
2001,T5,,R3,S5,1,Middle,43,452.39,1.65,1.75,44.55,
2001,T5,,R3,S5,1,Deep,41,1159.25,1.76,1.88,138.83,
2001,T5,,R3,S5,2,Surface,15,424.12,1.15,1.29,57.48,large root mass
2001,T5,,R3,S5,2,Middle,40,1130.97,1.46,1.68,258.44,
2001,T5,,R3,S5,2,Deep,45,1272.35,1.75,1.82,89.97,
2001,T5,,R4,S1,1,Surface,19,537.21,1.41,1.54,72.92,a lot of roots (1.5 cm)and OM/some stems passed thru screen
2001,T5,,R4,S1,1,Middle,34,961.33,1.59,1.77,170.8,
2001,T5,,R4,S1,1,Deep,47,1328.89,1.58,1.71,171.5,
2001,T5,,R4,S1,2,Surface,24,678.58,1.55,1.63,55.62,a lot of roots(1 cm) and OM/some stems passed thru screen
2001,T5,,R4,S1,2,Middle,19,537.21,1.68,1.79,59.84,
2001,T5,,R4,S1,2,Deep,57,1611.64,1.63,1.82,298.74,
2001,T5,,R4,S2,1,Surface,18,508.94,1.52,1.69,87.82,a lot of roots (roots + soil = approx 2.5 cm) and OM/some stems passed thru screen
2001,T5,,R4,S2,1,Middle,15,424.12,1.72,1.87,66.77,
2001,T5,,R4,S2,1,Deep,67,1894.38,1.5,1.79,553.52,
2001,T5,,R4,S2,2,Surface,12,339.29,1.48,1.67,66.41,root mass approx 2 cm
2001,T5,,R4,S2,2,Middle,18,508.94,1.64,1.8,83.2,
2001,T5,,R4,S2,2,Deep,70,1979.2,1.47,1.76,567.68,
2001,T5,,R4,S3,1,Surface,11,311.02,1.45,1.55,33.37,root mass approx 1cm
2001,T5,,R4,S3,1,Middle,33,650.31,1.56,1.78,142.82,
2001,T5,,R4,S3,1,Deep,56,1583.36,1.54,1.78,377.98,
2001,T5,,R4,S3,2,Surface,18,508.94,1.4,1.54,70.41,root mass approx 2 cm
2001,T5,,R4,S3,2,Middle,30,848.23,1.58,1.71,105.8,
2001,T5,,R4,S3,2,Deep,52,1470.27,1.62,1.83,308.08,
2001,T5,,R4,S4,1,Surface,9,254.47,1.88,2.08,52.52,
2001,T5,,R4,S4,1,Middle,30,848.23,1.63,1.72,72.25,
2001,T5,,R4,S4,1,Deep,61,1724.73,1.49,1.79,521.19,
2001,T5,,R4,S4,2,Surface,10,282.74,1.46,1.66,54.14,
2001,T5,,R4,S4,2,Middle,33,933.05,1.61,1.74,116.63,
2001,T5,,R4,S4,2,Deep,57,1611.64,1.48,1.73,400.12,
2001,T5,,R4,S5,1,Surface,22,622.04,1.41,1.51,62.38,root mass approx 2 cm
2001,T5,,R4,S5,1,Middle,25,706.86,1.68,1.71,17.88,
2001,T5,,R4,S5,1,Deep,53,1498.54,1.4,1.74,508.91,
2001,T5,,R4,S5,2,Surface,23,650.31,1.29,1.4,71.76,root mass approx 3 cm
2001,T5,,R4,S5,2,Middle,34,961.33,1.71,1.77,54.9,
2001,T5,,R4,S5,2,Deep,43,1215.8,1.51,1.73,262.5,
2001,T5,,R5,S1,1,Surface,21,593.76,1.6,1.67,41.61,
2001,T5,,R5,S1,1,Middle,43,1215.8,1.69,1.75,69.15,
2001,T5,,R5,S1,1,Deep,36,1017.88,1.55,1.8,256.32,
2001,T5,,R5,S1,2,Surface,22,622.04,1.73,1.77,29.75,
2001,T5,,R5,S1,2,Middle,51,1441.99,1.74,1.77,37.28,
2001,T5,,R5,S1,2,Deep,27,763.41,1.59,1.93,265.26,
2001,T5,,R5,S2,1,Surface,21,593.76,1.57,1.63,35.21,
2001,T5,,R5,S2,1,Middle,29,819.96,1.74,1.78,28.53,
2001,T5,,R5,S2,1,Deep,50,1413.72,1.51,1.67,229.08,
2001,T5,,R5,S2,2,Surface,20,565.49,1.47,1.54,40.52,
2001,T5,,R5,S2,2,Middle,30,848.23,1.57,1.74,150.38,
2001,T5,,R5,S2,2,Deep,50,1413.72,1.6,1.81,294.45,
2001,T5,,R5,S3,1,Surface,20,565.49,1.66,1.8,82.54,
2001,T5,,R5,S3,1,Middle,54,1526.81,1.76,1.89,198.7,
2001,T5,,R5,S3,1,Deep,26,735.13,1.79,1.88,62.76,
2001,T5,,R5,S3,2,Surface,20,565.49,1.75,1.83,42.95,
2001,T5,,R5,S3,2,Middle,14,395.84,1.96,2.03,25.63,
2001,T5,,R5,S3,2,Deep,62,1753.01,1.69,1.8,196.16,
2001,T5,,R5,S4,1,Surface,21,593.76,1.61,1.69,50.09,
2001,T5,,R5,S4,1,Middle,40,1130.97,1.69,1.78,92.69,
2001,T5,,R5,S4,1,Deep,39,1102.7,1.73,1.85,132.78,
2001,T5,,R5,S4,2,Surface,20,565.49,1.58,1.66,42.73,
2001,T5,,R5,S4,2,Middle,38,1074.42,1.76,1.78,29.12,
2001,T5,,R5,S4,2,Deep,42,1187.52,1.73,1.85,145.26,
2001,T5,,R5,S5,1,Surface,27,763.41,1.54,1.64,76.92,
2001,T5,,R5,S5,1,Middle,37,1046.15,1.64,1.77,135.92,
2001,T5,,R5,S5,1,Deep,36,1017.88,1.56,1.73,181.78,
2001,T5,,R5,S5,2,Surface,31,876.5,1.56,1.62,50.75,
2001,T5,,R5,S5,2,Middle,44,1244.07,1.65,1.76,146.21,
2001,T5,,R5,S5,2,Deep,25,706.86,1.36,1.81,315.47,
2001,T5,,R6,S1,1,Surface,24,452.39,1.28,1.4,55.17,root mass 3cm included in BD
2001,T5,,R6,S1,1,Middle,23,650.31,1.78,1.82,26.6,charcoal
2001,T5,,R6,S1,1,Deep,53,1498.54,1.74,1.81,106.43,
2001,T5,,R6,S1,2,Surface,23,650.31,1.36,1.53,107.98,
2001,T5,,R6,S1,2,Middle,26,735.13,1.64,1.81,126.61,
2001,T5,,R6,S1,2,Deep,51,1441.99,1.6,1.63,50.41,charcoal
2001,T5,,R6,S2,1,Surface,34,961.33,1.34,1.39,53.56,
2001,T5,,R6,S2,1,Middle,12,339.29,1.63,1.75,40.51,
2001,T5,,R6,S2,1,Deep,54,1272.35,1.83,1.89,81.71,
2001,T5,,R6,S2,2,Surface,33,933.05,1.39,1.42,28.61,compressed to 96 cm
2001,T5,,R6,S2,2,Middle,18,508.94,1.43,1.81,189.26,
2001,T5,,R6,S2,2,Deep,49,1272.35,1.62,1.72,125.51,
2001,T5,,R6,S3,1,Surface,22,622.04,1.47,1.52,32.16,
2001,T5,,R6,S3,1,Middle,27,763.41,1.73,1.84,81.42,
2001,T5,,R6,S3,1,Deep,51,848.23,1.73,1.91,154.2,
2001,T5,,R6,S3,2,Surface,16,452.39,1.55,1.6,19.56,
2001,T5,,R6,S3,2,Middle,25,706.86,1.7,1.76,41.98,
2001,T5,,R6,S3,2,Deep,59,1272.35,1.72,1.86,179.03,
2001,T5,,R6,S4,1,Surface,21,593.76,1.52,1.61,52.82,root mass
2001,T5,,R6,S4,1,Middle,32,904.78,1.75,1.79,35.81,
